strategy,entry_time,side,entry_px,sl,tp,exit_px,exit_time,outcome,pnl_pts,reason
OB_MIT,2025-01-31 14:07:00+00:00,SELL,2806.09,2807.31,2803.66,2807.31,2025-01-31T14:24:00.000000000,SL,-1.22,OB_BEAR
OB_MIT,2025-01-31 14:14:00+00:00,SELL,2805.64,2807.31,2802.3,2807.31,2025-01-31T14:24:00.000000000,SL,-1.67,OB_BEAR
OB_MIT,2025-01-31 14:19:00+00:00,SELL,2806.31,2807.31,2804.32,2807.31,2025-01-31T14:24:00.000000000,SL,-1.0,OB_BEAR
OB_MIT,2025-01-31 14:47:00+00:00,SELL,2805.75,2807.31,2802.62,2807.31,2025-01-31T14:48:00.000000000,SL,-1.56,OB_BEAR
OB_MIT,2025-01-31 14:52:00+00:00,SELL,2807.96,2809.85,2804.18,2809.85,2025-01-31T14:56:00.000000000,SL,-1.89,OB_BEAR
OB_MIT,2025-01-31 15:15:00+00:00,SELL,2814.8,2817.52,2809.37,2809.37,2025-01-31T15:31:00.000000000,TP,5.43,OB_BEAR
OB_MIT,2025-01-31 15:31:00+00:00,SELL,2808.99,2809.85,2807.27,2809.85,2025-01-31T15:33:00.000000000,SL,-0.86,OB_BEAR
OB_MIT,2025-01-31 15:45:00+00:00,SELL,2811.35,2812.01,2810.03,2810.03,2025-01-31T15:46:00.000000000,TP,1.32,OB_BEAR
OB_MIT,2025-01-31 15:50:00+00:00,SELL,2809.1,2809.85,2807.6,2809.85,2025-01-31T15:51:00.000000000,SL,-0.75,OB_BEAR
OB_MIT,2025-01-31 15:55:00+00:00,SELL,2810.43,2812.01,2807.26,2807.26,2025-01-31T16:16:00.000000000,TP,3.17,OB_BEAR
OB_MIT,2025-02-03 07:00:00+00:00,BUY,2786.68,2784.83,2790.38,2790.38,2025-02-03T08:11:00.000000000,TP,3.7,OB_BULL
OB_MIT,2025-02-03 07:05:00+00:00,BUY,2786.44,2784.83,2789.66,2789.66,2025-02-03T07:44:00.000000000,TP,3.22,OB_BULL
OB_MIT,2025-02-03 07:10:00+00:00,BUY,2787.32,2784.83,2792.31,2792.31,2025-02-03T08:13:00.000000000,TP,4.99,OB_BULL
OB_MIT,2025-02-03 07:15:00+00:00,BUY,2787.75,2784.83,2793.6,2793.6,2025-02-03T08:14:00.000000000,TP,5.85,OB_BULL
