entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_dollars,is_equal,session_date
2026-04-24 14:49:00+00:00,BUY,4727.85,4726.85,4729.35,4726.85,2026-04-24 14:50:00,SL,-1.0,True,2026-04-24
2026-04-24 14:52:00+00:00,BUY,4727.88,4726.88,4729.38,4726.88,2026-04-24 14:54:00,SL,-1.0,True,2026-04-24
2026-04-24 14:55:00+00:00,BUY,4725.7,4724.7,4727.47,4724.7,2026-04-24 14:56:00,SL,-1.0,False,2026-04-24
2026-04-24 14:58:00+00:00,BUY,4725.01,4724.01,4727.47,4724.01,2026-04-24 15:02:00,SL,-1.0,False,2026-04-24
2026-04-24 15:01:00+00:00,BUY,4724.77,4723.77,4727.47,4723.77,2026-04-24 15:02:00,SL,-1.0,False,2026-04-24
2026-04-24 15:02:00+00:00,BUY,4725.2,4724.2,4726.9,4724.2,2026-04-24 15:03:00,SL,-1.0,False,2026-04-24
2026-04-24 15:03:00+00:00,SELL,4724.09,4725.09,4721.53,4721.53,2026-04-24 15:05:00,TP,2.56,False,2026-04-24
2026-04-24 15:05:00+00:00,BUY,4722.02,4721.02,4723.52,4721.02,2026-04-24 15:06:00,SL,-1.0,False,2026-04-24
2026-04-24 15:23:00+00:00,BUY,4725.65,4724.65,4726.9,4724.65,2026-04-24 15:24:00,SL,-1.0,False,2026-04-24
2026-04-24 15:40:00+00:00,BUY,4719.02,4718.02,4720.52,4718.02,2026-04-24 15:41:00,SL,-1.0,True,2026-04-24
2026-04-24 15:41:00+00:00,BUY,4718.6,4717.6,4720.49,4717.6,2026-04-24 15:42:00,SL,-1.0,True,2026-04-24
2026-04-24 15:48:00+00:00,SELL,4725.28,4726.28,4723.78,4726.28,2026-04-24 15:49:00,SL,-1.0,False,2026-04-24
2026-04-24 15:49:00+00:00,SELL,4724.1,4725.1,4722.6,4725.1,2026-04-24 15:50:00,SL,-1.0,False,2026-04-24
2026-04-27 07:11:00+00:00,SELL,4715.49,4716.49,4713.99,4716.49,2026-04-27 07:12:00,SL,-1.0,False,2026-04-27
2026-04-27 07:14:00+00:00,SELL,4717.15,4718.15,4714.82,4714.82,2026-04-27 07:16:00,TP,2.33,True,2026-04-27
2026-04-27 07:17:00+00:00,SELL,4713.6,4714.6,4711.06,4714.6,2026-04-27 07:19:00,SL,-1.0,False,2026-04-27
2026-04-27 07:32:00+00:00,SELL,4716.02,4717.02,4714.82,4717.02,2026-04-27 07:33:00,SL,-1.0,False,2026-04-27
2026-04-27 07:37:00+00:00,BUY,4713.91,4712.91,4716.72,4716.72,2026-04-27 07:42:00,TP,2.81,True,2026-04-27
2026-04-27 07:38:00+00:00,BUY,4714.43,4713.43,4716.72,4716.72,2026-04-27 07:42:00,TP,2.29,True,2026-04-27
2026-04-27 07:41:00+00:00,BUY,4715.53,4714.53,4717.46,4714.53,2026-04-27 07:45:00,SL,-1.0,False,2026-04-27
2026-04-27 07:45:00+00:00,BUY,4715.06,4714.06,4716.69,4716.69,2026-04-27 07:46:00,TP,1.63,False,2026-04-27
2026-04-27 07:49:00+00:00,BUY,4714.42,4713.42,4716.69,4713.42,2026-04-27 07:50:00,SL,-1.0,True,2026-04-27
2026-04-27 07:50:00+00:00,BUY,4713.85,4712.85,4716.69,4712.85,2026-04-27 07:51:00,SL,-1.0,True,2026-04-27
2026-04-27 07:51:00+00:00,BUY,4713.65,4712.65,4715.15,4712.65,2026-04-27 07:53:00,SL,-1.0,False,2026-04-27
2026-04-27 08:01:00+00:00,SELL,4711.78,4712.78,4710.16,4712.78,2026-04-27 08:05:00,SL,-1.0,False,2026-04-27
2026-04-27 08:12:00+00:00,SELL,4712.51,4713.51,4710.45,4713.51,2026-04-27 08:13:00,SL,-1.0,True,2026-04-27
2026-04-27 08:13:00+00:00,SELL,4712.07,4713.07,4710.45,4713.07,2026-04-27 08:15:00,SL,-1.0,True,2026-04-27
2026-04-27 08:16:00+00:00,SELL,4713.47,4714.47,4711.01,4711.01,2026-04-27 08:19:00,TP,2.46,True,2026-04-27
2026-04-27 08:17:00+00:00,SELL,4713.95,4714.95,4711.01,4711.01,2026-04-27 08:19:00,TP,2.94,True,2026-04-27
2026-04-27 08:21:00+00:00,BUY,4711.35,4710.35,4713.44,4710.35,2026-04-27 08:23:00,SL,-1.0,True,2026-04-27
2026-04-27 08:22:00+00:00,BUY,4711.29,4710.29,4713.44,4710.29,2026-04-27 08:23:00,SL,-1.0,True,2026-04-27
2026-04-27 08:29:00+00:00,SELL,4710.87,4711.87,4709.53,4709.53,2026-04-27 08:30:00,TP,1.34,False,2026-04-27
2026-04-27 08:47:00+00:00,SELL,4714.02,4715.02,4712.52,4712.52,2026-04-27 08:49:00,TP,1.5,False,2026-04-27
2026-04-27 09:23:00+00:00,BUY,4705.69,4704.69,4708.23,4704.69,2026-04-27 09:27:00,SL,-1.0,True,2026-04-27
2026-04-27 09:25:00+00:00,SELL,4705.45,4706.45,4703.74,4703.74,2026-04-27 09:27:00,TP,1.71,True,2026-04-27
2026-04-27 09:59:00+00:00,SELL,4703.77,4704.77,4702.27,4704.77,2026-04-27 10:02:00,SL,-1.0,False,2026-04-27
2026-04-27 10:02:00+00:00,SELL,4703.98,4704.98,4702.6,4704.98,2026-04-27 10:03:00,SL,-1.0,True,2026-04-27
2026-04-27 10:16:00+00:00,BUY,4700.76,4699.76,4702.84,4702.84,2026-04-27 10:17:00,TP,2.08,False,2026-04-27
2026-04-27 10:18:00+00:00,BUY,4702.95,4701.95,4704.65,4704.65,2026-04-27 10:21:00,TP,1.7,True,2026-04-27
2026-04-27 10:21:00+00:00,SELL,4703.97,4704.97,4702.47,4704.97,2026-04-27 10:23:00,SL,-1.0,True,2026-04-27
2026-04-27 10:28:00+00:00,SELL,4704.38,4705.38,4702.86,4705.38,2026-04-27 10:29:00,SL,-1.0,False,2026-04-27
2026-04-27 10:59:00+00:00,BUY,4708.76,4707.76,4710.8,4707.76,2026-04-27 11:00:00,SL,-1.0,False,2026-04-27
2026-04-27 11:01:00+00:00,BUY,4707.35,4706.35,4709.66,4706.35,2026-04-27 11:02:00,SL,-1.0,True,2026-04-27
2026-04-27 11:11:00+00:00,BUY,4705.63,4704.63,4708.12,4704.63,2026-04-27 11:14:00,SL,-1.0,True,2026-04-27
2026-04-27 11:22:00+00:00,BUY,4702.14,4701.14,4705.1,4705.1,2026-04-27 11:26:00,TP,2.96,False,2026-04-27
2026-04-27 11:27:00+00:00,BUY,4706.23,4705.23,4708.12,4705.23,2026-04-27 11:30:00,SL,-1.0,True,2026-04-27
2026-04-27 11:28:00+00:00,BUY,4706.74,4705.74,4708.12,4705.74,2026-04-27 11:29:00,SL,-1.0,True,2026-04-27
2026-04-27 11:31:00+00:00,BUY,4705.9,4704.9,4707.11,4707.11,2026-04-27 11:32:00,TP,1.21,True,2026-04-27
2026-04-27 11:36:00+00:00,SELL,4704.29,4705.29,4702.79,4702.79,2026-04-27 11:37:00,TP,1.5,True,2026-04-27
2026-04-27 11:56:00+00:00,BUY,4702.76,4701.76,4704.6,4701.76,2026-04-27 11:57:00,SL,-1.0,False,2026-04-27
2026-04-27 11:57:00+00:00,BUY,4703.44,4702.44,4705.54,4705.54,2026-04-27 12:00:00,TP,2.1,False,2026-04-27
2026-04-27 12:00:00+00:00,SELL,4704.2,4705.2,4702.02,4705.2,2026-04-27 12:04:00,SL,-1.0,False,2026-04-27
2026-04-27 12:02:00+00:00,SELL,4702.94,4703.94,4701.19,4703.94,2026-04-27 12:04:00,SL,-1.0,False,2026-04-27
2026-04-27 12:05:00+00:00,SELL,4704.73,4705.73,4702.56,4705.73,2026-04-27 12:09:00,SL,-1.0,False,2026-04-27
2026-04-27 12:07:00+00:00,SELL,4704.35,4705.35,4702.56,4705.35,2026-04-27 12:08:00,SL,-1.0,True,2026-04-27
2026-04-27 12:10:00+00:00,SELL,4705.38,4706.38,4702.61,4706.38,2026-04-27 12:11:00,SL,-1.0,True,2026-04-27
2026-04-27 12:26:00+00:00,SELL,4707.49,4708.49,4705.99,4705.99,2026-04-27 12:27:00,TP,1.5,False,2026-04-27
2026-04-27 13:12:00+00:00,SELL,4696.76,4697.76,4695.26,4697.76,2026-04-27 13:13:00,SL,-1.0,False,2026-04-27
2026-04-27 13:13:00+00:00,SELL,4695.99,4696.99,4693.52,4696.99,2026-04-27 13:15:00,SL,-1.0,False,2026-04-27
2026-04-27 13:18:00+00:00,SELL,4701.49,4702.49,4699.99,4702.49,2026-04-27 13:20:00,SL,-1.0,False,2026-04-27
2026-04-27 13:23:00+00:00,SELL,4699.66,4700.66,4697.12,4700.66,2026-04-27 13:30:00,SL,-1.0,False,2026-04-27
2026-04-27 13:24:00+00:00,SELL,4699.45,4700.45,4697.12,4700.45,2026-04-27 13:30:00,SL,-1.0,False,2026-04-27
2026-04-27 13:26:00+00:00,SELL,4698.68,4699.68,4697.12,4699.68,2026-04-27 13:29:00,SL,-1.0,False,2026-04-27
2026-04-27 13:47:00+00:00,SELL,4694.6,4695.6,4693.1,4695.6,2026-04-27 13:48:00,SL,-1.0,False,2026-04-27
2026-04-27 13:48:00+00:00,SELL,4693.76,4694.76,4691.26,4691.26,2026-04-27 13:49:00,TP,2.5,False,2026-04-27
2026-04-27 13:55:00+00:00,SELL,4694.34,4695.34,4692.84,4692.84,2026-04-27 13:56:00,TP,1.5,False,2026-04-27
2026-04-27 14:01:00+00:00,SELL,4694.17,4695.17,4692.0,4692.0,2026-04-27 14:02:00,TP,2.17,False,2026-04-27
2026-04-27 14:15:00+00:00,SELL,4692.55,4693.55,4691.05,4693.55,2026-04-27 14:17:00,SL,-1.0,False,2026-04-27
2026-04-27 14:16:00+00:00,SELL,4693.23,4694.23,4692.0,4692.0,2026-04-27 14:17:00,TP,1.23,False,2026-04-27
2026-04-27 14:24:00+00:00,SELL,4693.23,4694.23,4692.0,4694.23,2026-04-27 14:25:00,SL,-1.0,False,2026-04-27
2026-04-27 14:25:00+00:00,SELL,4693.05,4694.05,4691.48,4691.48,2026-04-27 14:26:00,TP,1.57,False,2026-04-27
2026-04-27 14:36:00+00:00,SELL,4693.1,4694.1,4691.48,4691.48,2026-04-27 14:39:00,TP,1.62,True,2026-04-27
2026-04-27 14:38:00+00:00,SELL,4692.29,4693.29,4690.94,4693.29,2026-04-27 14:39:00,SL,-1.0,False,2026-04-27
2026-04-27 14:40:00+00:00,SELL,4693.0,4694.0,4691.48,4691.48,2026-04-27 14:41:00,TP,1.52,False,2026-04-27
2026-04-27 15:17:00+00:00,SELL,4676.9,4677.9,4675.4,4677.9,2026-04-27 15:19:00,SL,-1.0,False,2026-04-27
2026-04-27 15:18:00+00:00,SELL,4676.82,4677.82,4675.32,4677.82,2026-04-27 15:19:00,SL,-1.0,False,2026-04-27
2026-04-27 15:35:00+00:00,SELL,4678.19,4679.19,4676.89,4679.19,2026-04-27 15:38:00,SL,-1.0,False,2026-04-27
2026-04-27 15:37:00+00:00,SELL,4677.73,4678.73,4676.23,4678.73,2026-04-27 15:38:00,SL,-1.0,False,2026-04-27
2026-04-27 15:38:00+00:00,SELL,4677.98,4678.98,4676.48,4678.98,2026-04-27 15:39:00,SL,-1.0,False,2026-04-27
2026-04-27 15:41:00+00:00,SELL,4679.45,4680.45,4676.89,4676.89,2026-04-27 15:45:00,TP,2.56,False,2026-04-27
2026-04-27 15:42:00+00:00,SELL,4679.36,4680.36,4676.89,4676.89,2026-04-27 15:45:00,TP,2.47,False,2026-04-27
2026-04-27 15:47:00+00:00,SELL,4676.76,4677.76,4675.26,4675.26,2026-04-27 15:48:00,TP,1.5,False,2026-04-27
2026-04-28 07:07:00+00:00,SELL,4634.59,4635.59,4633.09,4633.09,2026-04-28 07:09:00,TP,1.5,False,2026-04-28
2026-04-28 07:08:00+00:00,SELL,4634.48,4635.48,4632.98,4632.98,2026-04-28 07:09:00,TP,1.5,False,2026-04-28
2026-04-28 07:10:00+00:00,SELL,4634.6,4635.6,4633.1,4635.6,2026-04-28 07:11:00,SL,-1.0,False,2026-04-28
2026-04-28 07:18:00+00:00,BUY,4632.66,4631.66,4635.01,4631.66,2026-04-28 07:19:00,SL,-1.0,True,2026-04-28
2026-04-28 07:19:00+00:00,BUY,4632.88,4631.88,4635.01,4631.88,2026-04-28 07:21:00,SL,-1.0,True,2026-04-28
2026-04-28 07:31:00+00:00,SELL,4630.79,4631.79,4629.29,4631.79,2026-04-28 07:32:00,SL,-1.0,False,2026-04-28
2026-04-28 07:48:00+00:00,BUY,4627.89,4626.89,4629.63,4626.89,2026-04-28 07:50:00,SL,-1.0,False,2026-04-28
2026-04-28 07:54:00+00:00,BUY,4626.42,4625.42,4628.72,4625.42,2026-04-28 07:55:00,SL,-1.0,True,2026-04-28
2026-04-28 07:58:00+00:00,SELL,4631.69,4632.69,4630.19,4632.69,2026-04-28 07:59:00,SL,-1.0,False,2026-04-28
2026-04-28 08:44:00+00:00,SELL,4628.44,4629.44,4626.94,4626.94,2026-04-28 08:48:00,TP,1.5,False,2026-04-28
2026-04-28 08:45:00+00:00,SELL,4628.45,4629.45,4626.94,4626.94,2026-04-28 08:48:00,TP,1.51,False,2026-04-28
2026-04-28 08:57:00+00:00,BUY,4629.25,4628.25,4630.94,4628.25,2026-04-28 09:00:00,SL,-1.0,False,2026-04-28
2026-04-28 08:58:00+00:00,SELL,4629.46,4630.46,4626.94,4630.46,2026-04-28 08:59:00,SL,-1.0,False,2026-04-28
2026-04-28 08:59:00+00:00,SELL,4629.77,4630.77,4626.94,4626.94,2026-04-28 09:00:00,TP,2.83,False,2026-04-28
2026-04-28 09:07:00+00:00,BUY,4626.06,4625.06,4628.15,4625.06,2026-04-28 09:08:00,SL,-1.0,False,2026-04-28
2026-04-28 09:08:00+00:00,BUY,4625.65,4624.65,4628.15,4624.65,2026-04-28 09:11:00,SL,-1.0,False,2026-04-28
2026-04-28 09:11:00+00:00,BUY,4625.36,4624.36,4628.15,4624.36,2026-04-28 09:15:00,SL,-1.0,False,2026-04-28
2026-04-28 09:13:00+00:00,BUY,4628.1,4627.1,4629.64,4627.1,2026-04-28 09:14:00,SL,-1.0,False,2026-04-28
2026-04-28 09:45:00+00:00,SELL,4613.56,4614.56,4612.06,4614.56,2026-04-28 09:47:00,SL,-1.0,False,2026-04-28
2026-04-28 10:14:00+00:00,SELL,4612.82,4613.82,4611.32,4611.32,2026-04-28 10:15:00,TP,1.5,False,2026-04-28
2026-04-28 10:27:00+00:00,SELL,4611.82,4612.82,4610.32,4612.82,2026-04-28 10:28:00,SL,-1.0,False,2026-04-28
2026-04-28 10:28:00+00:00,SELL,4611.66,4612.66,4610.16,4612.66,2026-04-28 10:29:00,SL,-1.0,False,2026-04-28
2026-04-28 10:29:00+00:00,SELL,4611.76,4612.76,4610.26,4612.76,2026-04-28 10:30:00,SL,-1.0,False,2026-04-28
2026-04-28 10:37:00+00:00,SELL,4614.75,4615.75,4612.09,4615.75,2026-04-28 10:40:00,SL,-1.0,False,2026-04-28
2026-04-28 10:41:00+00:00,SELL,4615.09,4616.09,4613.23,4616.09,2026-04-28 10:43:00,SL,-1.0,True,2026-04-28
2026-04-28 10:45:00+00:00,BUY,4613.23,4612.23,4615.18,4612.23,2026-04-28 10:48:00,SL,-1.0,False,2026-04-28
2026-04-28 10:49:00+00:00,SELL,4613.66,4614.66,4612.09,4612.09,2026-04-28 10:51:00,TP,1.57,True,2026-04-28
