variation,entry_time,direction,entry_price,stop_loss,take_profit,exit_price,exit_time,outcome,pnl_points,tp_mode,pool_type,is_equal_pool
VAR2,2026-05-04 14:51:00+00:00,SELL,4569.49,4572.73,4568.01,4568.01,2026-05-04 14:52:00,TP,1.48,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 15:00:00+00:00,SELL,4563.27,4573.65,4558.66,4558.66,2026-05-04 15:03:00,TP,4.61,DYNAMIC_FVG,BSL,False
VAR2,2026-05-04 15:29:00+00:00,BUY,4538.23,4514.59,4557.85,4514.59,2026-05-04 15:51:00,SL,-23.64,DYNAMIC_FVG,SSL,False
VAR2,2026-05-04 15:52:00+00:00,BUY,4519.8,4512.64,4545.64,4512.64,2026-05-04 16:07:00,SL,-7.15,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 00:05:00+00:00,SELL,4523.36,4525.18,4521.61,4525.18,2026-05-05 00:06:00,SL,-1.82,DYNAMIC_FVG,BSL,True
VAR2,2026-05-05 00:19:00+00:00,SELL,4523.47,4528.98,4523.45,4523.45,2026-05-05 00:20:00,TP,0.02,DYNAMIC_FVG,BSL,True
VAR2,2026-05-05 00:28:00+00:00,BUY,4515.25,4512.65,4523.45,4523.45,2026-05-05 00:44:00,TP,8.2,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 00:51:00+00:00,SELL,4527.4,4525.25,4523.45,4525.25,2026-05-05 00:52:00,SL,2.15,DYNAMIC_FVG,BSL,True
VAR2,2026-05-05 05:45:00+00:00,SELL,4546.12,4553.0,4532.86,4553.0,2026-05-05 07:02:00,SL,-6.88,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 05:59:00+00:00,SELL,4545.94,4549.8,4542.08,4549.8,2026-05-05 06:00:00,SL,-3.86,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 06:02:00+00:00,SELL,4546.95,4553.02,4542.08,4542.08,2026-05-05 06:06:00,TP,4.87,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 06:41:00+00:00,SELL,4546.85,4549.62,4542.08,4549.62,2026-05-05 06:52:00,SL,-2.77,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 07:25:00+00:00,SELL,4551.36,4556.71,4545.25,4556.71,2026-05-05 07:36:00,SL,-5.35,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 07:47:00+00:00,SELL,4546.58,4557.22,4545.25,4545.25,2026-05-05 07:50:00,TP,1.33,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 07:59:00+00:00,SELL,4545.82,4549.27,4545.25,4549.27,2026-05-05 08:04:00,SL,-3.45,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 08:11:00+00:00,SELL,4548.23,4554.52,4545.25,4554.52,2026-05-05 08:26:00,SL,-6.29,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 08:20:00+00:00,SELL,4550.63,4554.02,4545.25,4554.02,2026-05-05 08:22:00,SL,-3.39,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 08:26:00+00:00,SELL,4553.52,4555.97,4545.25,4555.97,2026-05-05 08:53:00,SL,-2.45,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 08:36:00+00:00,SELL,4552.6,4554.18,4545.25,4554.18,2026-05-05 08:52:00,SL,-1.58,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 08:55:00+00:00,SELL,4557.16,4553.21,4545.25,4553.21,2026-05-05 08:56:00,SL,3.95,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 09:03:00+00:00,SELL,4554.76,4559.86,4545.25,4559.86,2026-05-05 09:08:00,SL,-5.1,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 09:20:00+00:00,SELL,4554.02,4561.19,4545.25,4545.25,2026-05-05 10:43:00,TP,8.77,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 10:26:00+00:00,SELL,4550.53,4553.77,4545.25,4553.77,2026-05-05 10:34:00,SL,-3.24,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 10:42:00+00:00,SELL,4547.55,4555.1,4545.25,4545.25,2026-05-05 10:43:00,TP,2.3,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 10:58:00+00:00,BUY,4543.56,4539.9,4546.35,4546.35,2026-05-05 11:06:00,TP,2.79,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 11:03:00+00:00,BUY,4542.02,4538.96,4546.35,4546.35,2026-05-05 11:06:00,TP,4.34,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 11:16:00+00:00,BUY,4552.78,4541.99,4557.85,4557.85,2026-05-05 11:33:00,TP,5.07,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 11:33:00+00:00,SELL,4558.09,4559.98,4554.22,4559.98,2026-05-05 11:37:00,SL,-1.89,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 11:39:00+00:00,SELL,4556.76,4561.86,4554.22,4561.86,2026-05-05 11:42:00,SL,-5.1,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 12:05:00+00:00,SELL,4556.84,4564.38,4554.22,4564.38,2026-05-05 12:11:00,SL,-7.55,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 14:26:00+00:00,SELL,4582.32,4587.6,4572.43,4572.43,2026-05-05 15:46:00,TP,9.89,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 14:31:00+00:00,SELL,4581.45,4586.67,4572.43,4572.43,2026-05-05 15:46:00,TP,9.02,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 14:42:00+00:00,SELL,4582.85,4586.42,4572.43,4572.43,2026-05-05 15:46:00,TP,10.42,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 16:01:00+00:00,BUY,4567.58,4563.57,4570.92,4563.57,2026-05-05 16:07:00,SL,-4.01,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 16:14:00+00:00,BUY,4566.27,4561.4,4570.92,4561.4,2026-05-05 16:25:00,SL,-4.88,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 16:29:00+00:00,SELL,4559.77,4562.95,4558.54,4558.54,2026-05-05 16:30:00,TP,1.23,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 16:51:00+00:00,SELL,4559.23,4561.48,4558.54,4558.54,2026-05-05 16:53:00,TP,0.69,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 17:05:00+00:00,SELL,4559.4,4563.72,4558.54,4558.54,2026-05-05 17:06:00,TP,0.86,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 17:22:00+00:00,SELL,4560.81,4562.77,4558.54,4558.54,2026-05-05 17:26:00,TP,2.27,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 17:53:00+00:00,SELL,4559.38,4563.14,4558.54,4558.54,2026-05-05 17:54:00,TP,0.84,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 18:15:00+00:00,SELL,4563.89,4562.43,4561.27,4562.43,2026-05-05 18:16:00,SL,1.46,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 18:39:00+00:00,SELL,4559.69,4563.51,4558.54,4558.54,2026-05-05 18:40:00,TP,1.15,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 19:03:00+00:00,SELL,4559.27,4562.47,4558.54,4558.54,2026-05-05 19:04:00,TP,0.73,DYNAMIC_FVG,BSL,False
VAR2,2026-05-05 20:01:00+00:00,BUY,4555.68,4550.62,4559.32,4559.32,2026-05-05 20:27:00,TP,3.64,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 22:10:00+00:00,BUY,4551.19,4548.28,4559.32,4548.28,2026-05-05 22:20:00,SL,-2.91,DYNAMIC_FVG,SSL,False
VAR2,2026-05-05 22:56:00+00:00,BUY,4570.66,4546.48,4570.92,4570.92,2026-05-05 22:57:00,TP,0.26,DYNAMIC_FVG,SSL,False
VAR2,2026-05-06 11:35:00+00:00,SELL,4713.67,4713.77,4706.16,4713.77,2026-05-06 11:36:00,SL,-0.1,DYNAMIC_FVG,BSL,False
VAR2,2026-05-06 11:41:00+00:00,SELL,4707.71,4712.62,4706.16,4706.16,2026-05-06 11:42:00,TP,1.55,DYNAMIC_FVG,BSL,False
VAR2,2026-05-06 14:08:00+00:00,SELL,4704.83,4711.15,4691.92,4711.15,2026-05-06 14:12:00,SL,-6.32,DYNAMIC_FVG,BSL,False
VAR2,2026-05-06 14:28:00+00:00,SELL,4708.23,4714.18,4691.92,4714.18,2026-05-06 14:43:00,SL,-5.95,DYNAMIC_FVG,BSL,False
VAR2,2026-05-06 14:32:00+00:00,SELL,4707.49,4710.82,4691.92,4710.82,2026-05-06 14:42:00,SL,-3.33,DYNAMIC_FVG,BSL,False
VAR2,2026-05-06 14:46:00+00:00,SELL,4709.21,4710.88,4691.92,4691.92,2026-05-06 15:39:00,TP,17.29,DYNAMIC_FVG,BSL,False
VAR2,2026-05-07 17:29:00+00:00,SELL,4699.36,4720.31,4692.14,4720.31,2026-05-08 07:06:00,SL,-20.95,DYNAMIC_FVG,BSL,False
VAR2,2026-05-07 17:31:00+00:00,SELL,4699.1,4704.64,4692.14,4704.64,2026-05-07 17:40:00,SL,-5.54,DYNAMIC_FVG,BSL,True
VAR2,2026-05-07 17:42:00+00:00,SELL,4703.89,4707.38,4702.65,4702.65,2026-05-07 17:43:00,TP,1.24,DYNAMIC_FVG,BSL,True
VAR2,2026-05-07 17:48:00+00:00,SELL,4701.9,4704.78,4692.14,4704.78,2026-05-07 17:55:00,SL,-2.88,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 07:13:00+00:00,SELL,4718.11,4720.98,4708.56,4708.56,2026-05-08 07:22:00,TP,9.55,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 08:27:00+00:00,SELL,4719.4,4723.7,4713.61,4723.7,2026-05-08 08:37:00,SL,-4.3,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 08:37:00+00:00,SELL,4723.27,4724.84,4714.96,4714.96,2026-05-08 09:00:00,TP,8.31,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 08:43:00+00:00,SELL,4717.89,4722.69,4714.96,4714.96,2026-05-08 09:00:00,TP,2.93,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 08:49:00+00:00,SELL,4718.99,4721.31,4714.96,4714.96,2026-05-08 09:00:00,TP,4.03,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 09:07:00+00:00,SELL,4718.88,4721.4,4714.96,4721.4,2026-05-08 09:18:00,SL,-2.52,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 09:27:00+00:00,SELL,4721.38,4724.13,4714.96,4714.96,2026-05-08 09:31:00,TP,6.41,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 10:17:00+00:00,SELL,4718.35,4720.81,4715.9,4720.81,2026-05-08 10:22:00,SL,-2.46,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 10:28:00+00:00,SELL,4721.39,4724.98,4715.9,4724.98,2026-05-08 10:36:00,SL,-3.59,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 10:34:00+00:00,SELL,4722.32,4724.5,4719.71,4724.5,2026-05-08 10:36:00,SL,-2.18,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 10:51:00+00:00,SELL,4718.6,4725.45,4715.9,4715.9,2026-05-08 10:55:00,TP,2.7,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 11:11:00+00:00,SELL,4720.72,4726.23,4719.71,4726.23,2026-05-08 12:47:00,SL,-5.51,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 11:18:00+00:00,SELL,4722.22,4726.3,4719.71,4726.3,2026-05-08 12:47:00,SL,-4.09,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 12:56:00+00:00,SELL,4728.62,4733.12,4719.71,4719.71,2026-05-08 13:08:00,TP,8.91,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 13:05:00+00:00,SELL,4723.38,4730.14,4719.71,4719.71,2026-05-08 13:08:00,TP,3.66,DYNAMIC_FVG,BSL,True
VAR2,2026-05-08 15:46:00+00:00,BUY,4706.17,4701.06,4715.5,4715.5,2026-05-08 16:25:00,TP,9.33,DYNAMIC_FVG,SSL,False
VAR2,2026-05-08 16:14:00+00:00,BUY,4711.67,4705.35,4715.5,4715.5,2026-05-08 16:25:00,TP,3.83,DYNAMIC_FVG,SSL,False
VAR2,2026-05-08 18:08:00+00:00,SELL,4726.35,4728.89,4718.0,4728.89,2026-05-08 18:15:00,SL,-2.54,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 18:14:00+00:00,SELL,4727.68,4729.69,4718.0,4718.0,2026-05-08 20:12:00,TP,9.68,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 18:17:00+00:00,SELL,4727.2,4730.02,4723.36,4723.36,2026-05-08 18:48:00,TP,3.85,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 18:46:00+00:00,SELL,4724.24,4725.89,4723.36,4723.36,2026-05-08 18:48:00,TP,0.88,DYNAMIC_FVG,BSL,False
VAR2,2026-05-08 18:52:00+00:00,SELL,4723.65,4725.47,4723.36,4723.36,2026-05-08 18:53:00,TP,0.29,DYNAMIC_FVG,BSL,False
