module,gate,model,cost,split,c2_class,n,n_al,n_ag,in_n,in_pf,in_pts,in_meanR,in_wr,al_n,al_pf,al_pts,al_meanR,al_wr,ag_n,ag_pf,ag_pts,ag_meanR,ag_wr,dR,p_flip
s14_ob_mit_bias,B2,q,0.7,TEST,against,734,459,275,734,1.277,363.2,0.1754,48.6,459,1.395,309.5,0.2381,50.8,275,1.101,53.7,0.0709,45.1,0.1672,0.163
s14_ob_mit_bias,B3,q,0.7,TEST,aligned,687,460,227,687,1.267,322.8,0.1608,48.3,460,1.182,151.5,0.119,47.0,227,1.456,171.3,0.2456,51.1,-0.1266,0.332
s14_ob_mit_bias,B3,q,0.7,TEST,against,734,498,236,734,1.277,363.2,0.1754,48.6,498,1.192,177.1,0.1131,46.6,236,1.474,186.1,0.307,53.0,-0.1939,0.125
s14_ob_mit_bias,B4,q,0.7,TEST,aligned,687,422,221,687,1.267,322.8,0.1608,48.3,422,1.453,313.6,0.2756,52.1,221,0.996,-1.8,-0.0615,41.2,0.3371,0.013
s14_ob_mit_bias,B4,q,0.7,TEST,against,734,182,483,734,1.277,363.2,0.1754,48.6,182,1.202,64.7,0.1706,48.9,483,1.381,319.4,0.2164,49.9,-0.0458,0.718
s14_ob_mit_bias,B5,q,0.7,TEST,aligned,687,595,92,687,1.267,322.8,0.1608,48.3,595,1.226,239.5,0.1327,47.4,92,1.555,83.3,0.3432,54.3,-0.2105,0.122
s14_ob_mit_bias,B5,q,0.7,TEST,against,734,99,635,734,1.277,363.2,0.1754,48.6,99,1.129,25.9,0.0692,44.4,635,1.303,337.3,0.192,49.3,-0.1228,0.312
s14_ob_mit_bias,B6,q,0.7,TEST,aligned,687,301,348,687,1.267,322.8,0.1608,48.3,301,1.224,119.9,0.1436,47.8,348,1.299,182.3,0.1795,48.9,-0.0359,0.8
s14_ob_mit_bias,B6,q,0.7,TEST,against,734,140,555,734,1.277,363.2,0.1754,48.6,140,1.266,66.4,0.1462,47.9,555,1.268,267.8,0.1836,48.8,-0.0374,0.759
s95_session_breakout,B1,mid,1.0,ALL,aligned,576,366,151,576,1.164,421.3,0.0346,69.6,366,1.213,357.6,0.052,71.0,151,0.918,-57.4,0.0157,69.5,0.0364,0.377
s95_session_breakout,B1,mid,1.0,ALL,against,413,164,207,413,1.4,737.2,0.0372,68.8,164,1.093,74.0,0.0126,67.7,207,1.533,460.9,0.05,69.1,-0.0374,0.444
s95_session_breakout,B2,mid,1.0,ALL,aligned,576,56,520,576,1.164,421.3,0.0346,69.6,56,0.812,-48.9,-0.0087,66.1,520,1.204,470.2,0.0393,70.0,-0.048,0.222
s95_session_breakout,B2,mid,1.0,ALL,against,413,171,242,413,1.4,737.2,0.0372,68.8,171,1.043,38.8,-0.0128,66.7,242,1.741,698.4,0.0726,70.2,-0.0853,0.058
s95_session_breakout,B3,mid,1.0,ALL,aligned,576,518,58,576,1.164,421.3,0.0346,69.6,518,1.125,297.7,0.0255,69.1,58,1.683,123.6,0.1164,74.1,-0.0909,0.021
s95_session_breakout,B3,mid,1.0,ALL,against,413,365,48,413,1.4,737.2,0.0372,68.8,365,1.456,740.8,0.0421,68.8,48,0.983,-3.6,0.0005,68.8,0.0416,0.382
s95_session_breakout,B4,mid,1.0,ALL,aligned,576,398,138,576,1.164,421.3,0.0346,69.6,398,1.342,538.3,0.0609,72.6,138,0.74,-224.2,-0.058,59.4,0.1189,0.002
s95_session_breakout,B4,mid,1.0,ALL,against,413,113,274,413,1.4,737.2,0.0372,68.8,113,0.892,-69.8,0.0044,67.3,274,1.731,795.8,0.0505,69.0,-0.0461,0.352
s95_session_breakout,B5,mid,1.0,ALL,aligned,576,477,99,576,1.164,421.3,0.0346,69.6,477,1.103,227.0,0.0327,69.2,99,1.552,194.2,0.0439,71.7,-0.0112,0.785
s95_session_breakout,B5,mid,1.0,ALL,against,413,70,343,413,1.4,737.2,0.0372,68.8,70,1.297,98.2,-0.0245,61.4,343,1.423,639.0,0.0498,70.3,-0.0743,0.115
s95_session_breakout,B6,mid,1.0,ALL,aligned,576,329,200,576,1.164,421.3,0.0346,69.6,329,1.165,258.5,0.0388,69.9,200,1.1,82.5,0.0526,71.5,-0.0138,0.748
s95_session_breakout,B6,mid,1.0,ALL,against,413,135,242,413,1.4,737.2,0.0372,68.8,135,1.109,73.6,0.0208,68.1,242,1.494,488.6,0.0439,69.0,-0.0231,0.636
s95_session_breakout,B1,mid,1.0,TRAIN,aligned,357,223,96,357,1.228,238.5,0.0288,70.6,223,1.359,223.5,0.0566,73.1,96,1.068,20.1,0.0151,70.8,0.0416,0.392
s95_session_breakout,B1,mid,1.0,TRAIN,against,248,106,116,248,1.216,182.8,0.0194,67.7,106,1.071,31.6,-0.0144,67.0,116,1.211,74.5,0.0331,67.2,-0.0475,0.445
s95_session_breakout,B2,mid,1.0,TRAIN,aligned,357,39,318,357,1.228,238.5,0.0288,70.6,39,0.961,-5.7,-0.0049,69.2,318,1.272,244.2,0.0329,70.8,-0.0378,0.43
s95_session_breakout,B2,mid,1.0,TRAIN,against,248,102,146,248,1.216,182.8,0.0194,67.7,102,1.014,5.5,-0.0185,65.7,146,1.388,177.3,0.0459,69.2,-0.0644,0.254
s95_session_breakout,B3,mid,1.0,TRAIN,aligned,357,328,29,357,1.228,238.5,0.0288,70.6,328,1.242,231.0,0.0279,70.7,29,1.081,7.5,0.0386,69.0,-0.0107,0.822
s95_session_breakout,B3,mid,1.0,TRAIN,against,248,217,31,248,1.216,182.8,0.0194,67.7,217,1.196,152.2,0.022,67.7,31,1.456,30.6,0.0016,67.7,0.0203,0.728
s95_session_breakout,B4,mid,1.0,TRAIN,aligned,357,257,80,357,1.228,238.5,0.0288,70.6,257,1.544,353.4,0.0767,75.5,80,0.67,-115.1,-0.1168,53.8,0.1936,0.0
s95_session_breakout,B4,mid,1.0,TRAIN,against,248,63,165,248,1.216,182.8,0.0194,67.7,63,0.668,-100.2,-0.0485,61.9,165,1.509,251.0,0.0367,68.5,-0.0852,0.16
s95_session_breakout,B5,mid,1.0,TRAIN,aligned,357,290,67,357,1.228,238.5,0.0288,70.6,290,1.217,188.0,0.0343,70.7,67,1.28,50.5,0.005,70.1,0.0293,0.553
s95_session_breakout,B5,mid,1.0,TRAIN,against,248,43,205,248,1.216,182.8,0.0194,67.7,43,0.678,-62.0,-0.115,55.8,205,1.375,244.9,0.0476,70.2,-0.1626,0.006
s95_session_breakout,B6,mid,1.0,TRAIN,aligned,357,205,121,357,1.228,238.5,0.0288,70.6,205,1.387,219.1,0.0539,73.2,121,1.136,49.4,0.0344,71.1,0.0195,0.722
s95_session_breakout,B6,mid,1.0,TRAIN,against,248,87,139,248,1.216,182.8,0.0194,67.7,87,0.987,-5.6,-0.0148,67.8,139,1.308,119.4,0.0282,66.9,-0.043,0.497
s95_session_breakout,B1,mid,1.0,TEST,aligned,219,143,55,219,1.121,182.8,0.0441,68.0,143,1.127,134.1,0.0449,67.8,55,0.808,-77.6,0.0168,67.3,0.0281,0.698
s95_session_breakout,B1,mid,1.0,TEST,against,165,58,91,165,1.557,554.4,0.064,70.3,58,1.12,42.4,0.0618,69.0,91,1.755,386.4,0.0715,71.4,-0.0097,0.895
s95_session_breakout,B2,mid,1.0,TEST,aligned,219,17,202,219,1.121,182.8,0.0441,68.0,17,0.615,-43.2,-0.0175,58.8,202,1.161,226.0,0.0493,68.8,-0.0668,0.296
s95_session_breakout,B2,mid,1.0,TEST,against,165,69,96,165,1.557,554.4,0.064,70.3,69,1.065,33.3,-0.0043,68.1,96,2.074,521.0,0.113,71.9,-0.1173,0.144
s95_session_breakout,B3,mid,1.0,TEST,aligned,219,190,29,219,1.121,182.8,0.0441,68.0,190,1.047,66.7,0.0212,66.3,29,2.313,116.0,0.1942,79.3,-0.173,0.006
s95_session_breakout,B3,mid,1.0,TEST,against,165,148,17,165,1.557,554.4,0.064,70.3,148,1.694,588.6,0.0715,70.3,17,0.769,-34.2,-0.0016,70.6,0.0731,0.348
s95_session_breakout,B4,mid,1.0,TEST,aligned,219,141,58,219,1.121,182.8,0.0441,68.0,141,1.2,184.9,0.0321,67.4,58,0.787,-109.1,0.0232,67.2,0.009,0.887
s95_session_breakout,B4,mid,1.0,TEST,against,165,50,109,165,1.557,554.4,0.064,70.3,50,1.088,30.4,0.0712,74.0,109,1.914,544.8,0.0715,69.7,-0.0003,0.998
s95_session_breakout,B5,mid,1.0,TEST,aligned,219,187,32,219,1.121,182.8,0.0441,68.0,187,1.029,39.1,0.0302,66.8,32,1.838,143.7,0.1253,75.0,-0.0951,0.167
s95_session_breakout,B5,mid,1.0,TEST,against,165,27,138,165,1.557,554.4,0.064,70.3,27,2.158,160.3,0.1196,70.4,138,1.459,394.1,0.0531,70.3,0.0666,0.391
s95_session_breakout,B6,mid,1.0,TEST,aligned,219,124,79,219,1.121,182.8,0.0441,68.0,124,1.039,39.4,0.0139,64.5,79,1.072,33.1,0.0805,72.2,-0.0666,0.387
s95_session_breakout,B6,mid,1.0,TEST,against,165,48,103,165,1.557,554.4,0.064,70.3,48,1.303,79.2,0.0854,68.8,103,1.613,369.2,0.0651,71.8,0.0203,0.819
s95_session_breakout,B1,q,0.7,ALL,aligned,576,366,151,576,1.155,402.8,0.035,67.7,366,1.156,272.6,0.0406,68.0,151,0.985,-9.9,0.0361,69.5,0.0044,0.918
s95_session_breakout,B1,q,0.7,ALL,against,413,164,207,413,1.404,754.0,0.0396,67.8,164,1.101,80.8,0.015,67.7,207,1.558,484.0,0.0585,68.1,-0.0435,0.407
s95_session_breakout,B2,q,0.7,ALL,aligned,576,56,520,576,1.155,402.8,0.035,67.7,56,0.869,-33.1,0.0102,66.1,520,1.186,435.9,0.0377,67.9,-0.0275,0.476
s95_session_breakout,B2,q,0.7,ALL,against,413,171,242,413,1.404,754.0,0.0396,67.8,171,1.093,82.1,0.0045,67.8,242,1.682,671.9,0.0645,67.8,-0.06,0.202
s95_session_breakout,B3,q,0.7,ALL,aligned,576,518,58,576,1.155,402.8,0.035,67.7,518,1.128,306.4,0.0306,67.6,58,1.474,96.4,0.075,69.0,-0.0444,0.265
s95_session_breakout,B3,q,0.7,ALL,against,413,365,48,413,1.404,754.0,0.0396,67.8,365,1.475,775.3,0.0484,67.9,48,0.908,-21.3,-0.0272,66.7,0.0756,0.153
s95_session_breakout,B4,q,0.7,ALL,aligned,576,398,138,576,1.155,402.8,0.035,67.7,398,1.336,536.4,0.0646,71.1,138,0.764,-201.4,-0.0545,58.0,0.1191,0.005
s95_session_breakout,B4,q,0.7,ALL,against,413,113,274,413,1.404,754.0,0.0396,67.8,113,0.852,-99.7,-0.0087,65.5,274,1.77,835.6,0.0577,68.2,-0.0664,0.18
s95_session_breakout,B5,q,0.7,ALL,aligned,576,477,99,576,1.155,402.8,0.035,67.7,477,1.092,206.6,0.0309,67.1,99,1.554,196.3,0.0552,70.7,-0.0244,0.526
s95_session_breakout,B5,q,0.7,ALL,against,413,70,343,413,1.404,754.0,0.0396,67.8,70,1.341,111.0,-0.0138,62.9,343,1.418,643.0,0.0505,68.8,-0.0643,0.205
s95_session_breakout,B6,q,0.7,ALL,aligned,576,329,200,576,1.155,402.8,0.035,67.7,329,1.128,207.1,0.0351,67.5,200,1.121,100.2,0.0546,70.0,-0.0195,0.638
s95_session_breakout,B6,q,0.7,ALL,against,413,135,242,413,1.404,754.0,0.0396,67.8,135,1.12,81.4,0.0257,68.1,242,1.485,490.7,0.0453,67.8,-0.0196,0.712
s95_session_breakout,B1,q,0.7,TRAIN,aligned,357,223,96,357,1.228,244.3,0.0316,68.6,223,1.281,187.0,0.0453,70.0,96,1.17,49.0,0.04,70.8,0.0053,0.92
s95_session_breakout,B1,q,0.7,TRAIN,against,248,106,116,248,1.191,166.4,0.0199,66.1,106,1.069,30.6,-0.0106,66.0,116,1.219,79.2,0.042,66.4,-0.0526,0.434
s95_session_breakout,B2,q,0.7,TRAIN,aligned,357,39,318,357,1.228,244.3,0.0316,68.6,39,1.035,5.0,0.0168,69.2,318,1.258,239.3,0.0335,68.6,-0.0166,0.743
s95_session_breakout,B2,q,0.7,TRAIN,against,248,102,146,248,1.191,166.4,0.0199,66.1,102,1.029,11.1,-0.0101,65.7,146,1.322,155.3,0.0408,66.4,-0.0509,0.412
s95_session_breakout,B3,q,0.7,TRAIN,aligned,357,328,29,357,1.228,244.3,0.0316,68.6,328,1.242,236.5,0.0334,68.9,29,1.082,7.8,0.0117,65.5,0.0217,0.656
s95_session_breakout,B3,q,0.7,TRAIN,against,248,217,31,248,1.191,166.4,0.0199,66.1,217,1.206,161.3,0.0299,66.4,31,1.059,5.1,-0.0501,64.5,0.08,0.189
s95_session_breakout,B4,q,0.7,TRAIN,aligned,357,257,80,357,1.228,244.3,0.0316,68.6,257,1.497,339.4,0.0786,73.5,80,0.715,-97.8,-0.1125,52.5,0.1911,0.0
s95_session_breakout,B4,q,0.7,TRAIN,against,248,63,165,248,1.191,166.4,0.0199,66.1,63,0.626,-117.5,-0.0571,60.3,165,1.482,245.3,0.0377,66.7,-0.0949,0.135
s95_session_breakout,B5,q,0.7,TRAIN,aligned,357,290,67,357,1.228,244.3,0.0316,68.6,290,1.201,179.4,0.0331,68.3,67,1.367,64.9,0.0253,70.1,0.0078,0.875
s95_session_breakout,B5,q,0.7,TRAIN,against,248,43,205,248,1.191,166.4,0.0199,66.1,43,0.718,-52.8,-0.0996,58.1,205,1.32,219.2,0.045,67.8,-0.1445,0.019
s95_session_breakout,B6,q,0.7,TRAIN,aligned,357,205,121,357,1.228,244.3,0.0316,68.6,205,1.31,186.9,0.0478,70.2,121,1.214,76.2,0.0455,70.2,0.0023,0.963
s95_session_breakout,B6,q,0.7,TRAIN,against,248,87,139,248,1.191,166.4,0.0199,66.1,87,0.999,-0.4,-0.005,66.7,139,1.234,97.4,0.0237,65.5,-0.0287,0.632
s95_session_breakout,B1,q,0.7,TEST,aligned,219,143,55,219,1.104,158.6,0.0406,66.2,143,1.079,85.6,0.0332,65.0,55,0.851,-58.9,0.0294,67.3,0.0038,0.949
s95_session_breakout,B1,q,0.7,TEST,against,165,58,91,165,1.592,587.6,0.0693,70.3,58,1.141,50.2,0.0618,70.7,91,1.799,404.8,0.0795,70.3,-0.0177,0.847
s95_session_breakout,B2,q,0.7,TEST,aligned,219,17,202,219,1.104,158.6,0.0406,66.2,17,0.654,-38.1,-0.0049,58.8,202,1.138,196.6,0.0444,66.8,-0.0494,0.451
s95_session_breakout,B2,q,0.7,TEST,against,165,69,96,165,1.592,587.6,0.0693,70.3,69,1.145,71.0,0.0259,71.0,96,2.03,516.6,0.1004,69.8,-0.0745,0.347
s95_session_breakout,B3,q,0.7,TEST,aligned,219,190,29,219,1.104,158.6,0.0406,66.2,190,1.049,70.0,0.0257,65.3,29,1.822,88.6,0.1382,72.4,-0.1126,0.088
s95_session_breakout,B3,q,0.7,TEST,against,165,148,17,165,1.592,587.6,0.0693,70.3,148,1.723,614.1,0.0755,70.3,17,0.816,-26.4,0.0146,70.6,0.061,0.488
s95_session_breakout,B4,q,0.7,TEST,aligned,219,141,58,219,1.104,158.6,0.0406,66.2,141,1.215,197.1,0.039,66.7,58,0.798,-103.5,0.0254,65.5,0.0137,0.839
s95_session_breakout,B4,q,0.7,TEST,against,165,50,109,165,1.592,587.6,0.0693,70.3,50,1.05,17.8,0.0522,72.0,109,2.024,590.3,0.0879,70.6,-0.0357,0.658
s95_session_breakout,B5,q,0.7,TEST,aligned,219,187,32,219,1.104,158.6,0.0406,66.2,187,1.02,27.2,0.0274,65.2,32,1.74,131.4,0.1179,71.9,-0.0906,0.164
s95_session_breakout,B5,q,0.7,TEST,against,165,27,138,165,1.592,587.6,0.0693,70.3,27,2.185,163.8,0.1228,70.4,138,1.496,423.8,0.0588,70.3,0.0641,0.422
s95_session_breakout,B6,q,0.7,TEST,aligned,219,124,79,219,1.104,158.6,0.0406,66.2,124,1.02,20.3,0.0141,62.9,79,1.051,23.9,0.0685,69.6,-0.0544,0.444
s95_session_breakout,B6,q,0.7,TEST,against,165,48,103,165,1.592,587.6,0.0693,70.3,48,1.304,81.8,0.0813,70.8,103,1.662,393.3,0.0743,70.9,0.007,0.933
s93_fvg_scalp,B1,mid,1.0,ALL,aligned,226,127,77,226,0.973,-18.8,-0.0939,47.8,127,0.878,-49.1,-0.0901,48.0,77,0.982,-4.3,-0.0363,50.6,-0.0538,0.749
s93_fvg_scalp,B1,mid,1.0,ALL,against,260,73,156,260,1.13,107.7,-0.0705,47.7,73,1.245,49.5,-0.0444,49.3,156,1.082,43.7,-0.1105,46.2,0.0661,0.702
s93_fvg_scalp,B2,mid,1.0,ALL,aligned,226,58,168,226,0.973,-18.8,-0.0939,47.8,58,0.921,-13.4,-0.2489,43.1,168,0.99,-5.4,-0.0404,49.4,-0.2086,0.231
s93_fvg_scalp,B2,mid,1.0,ALL,against,260,153,107,260,1.13,107.7,-0.0705,47.7,153,0.962,-18.4,-0.05,49.0,107,1.367,126.1,-0.1,45.8,0.05,0.78
s93_fvg_scalp,B3,mid,1.0,ALL,aligned,226,154,72,226,0.973,-18.8,-0.0939,47.8,154,1.045,21.8,-0.0088,50.6,72,0.821,-40.6,-0.276,41.7,0.2672,0.107
s93_fvg_scalp,B3,mid,1.0,ALL,against,260,164,96,260,1.13,107.7,-0.0705,47.7,164,1.145,81.2,-0.1301,45.1,96,1.097,26.5,0.0312,52.1,-0.1613,0.309
s93_fvg_scalp,B4,mid,1.0,ALL,aligned,226,150,51,226,0.973,-18.8,-0.0939,47.8,150,0.998,-1.0,-0.1078,47.3,51,0.785,-38.7,-0.0089,51.0,-0.0989,0.583
s93_fvg_scalp,B4,mid,1.0,ALL,against,260,64,175,260,1.13,107.7,-0.0705,47.7,64,1.162,29.8,0.0348,51.6,175,1.177,102.1,-0.0789,47.4,0.1137,0.486
s93_fvg_scalp,B5,mid,1.0,ALL,aligned,226,179,47,226,0.973,-18.8,-0.0939,47.8,179,0.976,-13.2,-0.0979,47.5,47,0.963,-5.6,-0.0787,48.9,-0.0193,0.916
s93_fvg_scalp,B5,mid,1.0,ALL,against,260,49,211,260,1.13,107.7,-0.0705,47.7,49,1.082,12.7,-0.069,46.9,211,1.14,95.1,-0.0709,47.9,0.0018,0.992
s93_fvg_scalp,B6,mid,1.0,ALL,aligned,226,81,128,226,0.973,-18.8,-0.0939,47.8,81,1.09,21.7,0.0737,54.3,128,0.913,-35.2,-0.1468,46.1,0.2205,0.205
s93_fvg_scalp,B6,mid,1.0,ALL,against,260,45,193,260,1.13,107.7,-0.0705,47.7,45,1.134,18.9,-0.1652,44.4,193,1.18,107.5,-0.0247,49.7,-0.1404,0.434
s93_fvg_scalp,B1,mid,1.0,TRAIN,aligned,125,66,48,125,0.82,-54.3,-0.0978,50.4,66,0.748,-38.9,-0.0733,51.5,48,0.925,-8.7,-0.0672,52.1,-0.0061,0.976
s93_fvg_scalp,B1,mid,1.0,TRAIN,against,161,54,87,161,0.974,-10.7,-0.1777,45.3,54,1.205,26.1,-0.0986,48.1,87,0.741,-62.7,-0.3239,40.2,0.2253,0.312
s93_fvg_scalp,B2,mid,1.0,TRAIN,aligned,125,34,91,125,0.82,-54.3,-0.0978,50.4,34,0.655,-30.0,-0.3743,41.2,91,0.887,-24.4,0.0055,53.8,-0.3798,0.109
s93_fvg_scalp,B2,mid,1.0,TRAIN,against,161,96,65,161,0.974,-10.7,-0.1777,45.3,96,0.98,-4.6,-0.1237,47.9,65,0.965,-6.1,-0.2574,41.5,0.1337,0.542
s93_fvg_scalp,B3,mid,1.0,TRAIN,aligned,125,82,43,125,0.82,-54.3,-0.0978,50.4,82,0.959,-7.7,0.0273,54.9,43,0.595,-46.6,-0.3364,41.9,0.3637,0.107
s93_fvg_scalp,B3,mid,1.0,TRAIN,against,161,100,61,161,0.974,-10.7,-0.1777,45.3,100,0.889,-30.4,-0.2651,42.0,61,1.152,19.7,-0.0344,50.8,-0.2308,0.255
s93_fvg_scalp,B4,mid,1.0,TRAIN,aligned,125,87,25,125,0.82,-54.3,-0.0978,50.4,87,0.776,-50.2,-0.1157,49.4,25,1.049,2.4,0.1506,60.0,-0.2663,0.256
s93_fvg_scalp,B4,mid,1.0,TRAIN,against,161,39,107,161,0.974,-10.7,-0.1777,45.3,39,1.409,36.3,0.0593,53.8,107,0.947,-14.2,-0.2209,43.9,0.2802,0.229
s93_fvg_scalp,B5,mid,1.0,TRAIN,aligned,125,97,28,125,0.82,-54.3,-0.0978,50.4,97,0.86,-32.6,-0.0621,51.5,28,0.684,-21.7,-0.2216,46.4,0.1594,0.511
s93_fvg_scalp,B5,mid,1.0,TRAIN,against,161,32,129,161,0.974,-10.7,-0.1777,45.3,32,1.059,4.5,-0.1345,46.9,129,0.954,-15.2,-0.1884,45.0,0.0539,0.794
s93_fvg_scalp,B6,mid,1.0,TRAIN,aligned,125,41,77,125,0.82,-54.3,-0.0978,50.4,41,0.918,-7.4,0.1105,58.5,77,0.793,-39.3,-0.1642,48.1,0.2747,0.249
s93_fvg_scalp,B6,mid,1.0,TRAIN,against,161,35,113,161,0.974,-10.7,-0.1777,45.3,35,1.154,14.6,-0.2344,42.9,113,0.88,-33.5,-0.1743,46.0,-0.0601,0.782
s93_fvg_scalp,B1,mid,1.0,TEST,aligned,101,61,29,101,1.087,35.5,-0.0891,44.6,61,0.959,-10.1,-0.1083,44.3,29,1.038,4.4,0.0148,48.3,-0.1231,0.654
s93_fvg_scalp,B1,mid,1.0,TEST,against,99,19,69,99,1.278,118.4,0.1037,51.5,19,1.312,23.4,0.1097,52.6,69,1.37,106.4,0.1586,53.6,-0.0489,0.857
s93_fvg_scalp,B2,mid,1.0,TEST,aligned,101,24,77,101,1.087,35.5,-0.0891,44.6,24,1.2,16.5,-0.0713,45.8,77,1.058,19.0,-0.0946,44.2,0.0233,0.935
s93_fvg_scalp,B2,mid,1.0,TEST,against,99,57,42,99,1.278,118.4,0.1037,51.5,57,0.946,-13.8,0.0743,50.9,42,1.779,132.3,0.1436,52.4,-0.0693,0.791
s93_fvg_scalp,B3,mid,1.0,TEST,aligned,101,72,29,101,1.087,35.5,-0.0891,44.6,72,1.1,29.5,-0.0498,45.8,29,1.054,6.0,-0.1864,41.4,0.1366,0.585
s93_fvg_scalp,B3,mid,1.0,TEST,against,99,64,35,99,1.278,118.4,0.1037,51.5,64,1.394,111.6,0.0809,50.0,35,1.047,6.8,0.1454,54.3,-0.0645,0.828
s93_fvg_scalp,B4,mid,1.0,TEST,aligned,101,63,26,101,1.087,35.5,-0.0891,44.6,63,1.22,49.3,-0.0969,44.4,26,0.686,-41.1,-0.1623,42.3,0.0654,0.828
s93_fvg_scalp,B4,mid,1.0,TEST,against,99,25,68,99,1.278,118.4,0.1037,51.5,25,0.932,-6.5,-0.0034,48.0,68,1.373,116.2,0.1445,52.9,-0.1479,0.575
s93_fvg_scalp,B5,mid,1.0,TEST,aligned,101,82,19,101,1.087,35.5,-0.0891,44.6,82,1.059,19.4,-0.1403,42.7,19,1.197,16.1,0.1319,52.6,-0.2722,0.277
s93_fvg_scalp,B5,mid,1.0,TEST,against,99,17,82,99,1.278,118.4,0.1037,51.5,17,1.106,8.2,0.0542,47.1,82,1.315,110.3,0.114,52.4,-0.0597,0.804
s93_fvg_scalp,B6,mid,1.0,TEST,aligned,101,40,51,101,1.087,35.5,-0.0891,44.6,40,1.193,29.1,0.0359,50.0,51,1.019,4.0,-0.1206,43.1,0.1565,0.537
s93_fvg_scalp,B6,mid,1.0,TEST,against,99,10,80,99,1.278,118.4,0.1037,51.5,10,1.093,4.3,0.077,50.0,80,1.446,141.0,0.1865,55.0,-0.1095,0.691
s93_fvg_scalp,B1,q,0.7,ALL,aligned,226,127,77,226,1.012,8.4,-0.0669,45.6,127,0.904,-38.0,-0.065,45.7,77,1.023,5.2,-0.0179,48.1,-0.047,0.793
s93_fvg_scalp,B1,q,0.7,ALL,against,260,73,156,260,1.092,77.3,-0.0975,43.8,73,1.196,40.3,-0.0677,45.2,156,1.064,33.9,-0.1284,42.3,0.0608,0.697
s93_fvg_scalp,B2,q,0.7,ALL,aligned,226,58,168,226,1.012,8.4,-0.0669,45.6,58,0.991,-1.4,-0.204,41.4,168,1.018,9.8,-0.0196,47.0,-0.1844,0.244
s93_fvg_scalp,B2,q,0.7,ALL,against,260,153,107,260,1.092,77.3,-0.0975,43.8,153,0.916,-41.8,-0.0846,44.4,107,1.345,119.0,-0.1158,43.0,0.0312,0.849
s93_fvg_scalp,B3,q,0.7,ALL,aligned,226,154,72,226,1.012,8.4,-0.0669,45.6,154,1.084,39.8,0.0225,48.7,72,0.857,-31.4,-0.2582,38.9,0.2807,0.095
s93_fvg_scalp,B3,q,0.7,ALL,against,260,164,96,260,1.092,77.3,-0.0975,43.8,164,1.125,70.2,-0.1577,41.5,96,1.025,7.1,0.0055,47.9,-0.1631,0.283
s93_fvg_scalp,B4,q,0.7,ALL,aligned,226,150,51,226,1.012,8.4,-0.0669,45.6,150,1.122,51.3,-0.041,46.7,51,0.633,-71.3,-0.1275,43.1,0.0865,0.634
s93_fvg_scalp,B4,q,0.7,ALL,against,260,64,175,260,1.092,77.3,-0.0975,43.8,64,0.98,-4.0,-0.0452,45.3,175,1.211,120.1,-0.0709,45.1,0.0258,0.878
s93_fvg_scalp,B5,q,0.7,ALL,aligned,226,179,47,226,1.012,8.4,-0.0669,45.6,179,1.044,23.5,-0.0457,46.4,47,0.903,-15.1,-0.1476,42.6,0.1019,0.519
s93_fvg_scalp,B5,q,0.7,ALL,against,260,49,211,260,1.092,77.3,-0.0975,43.8,49,0.858,-23.8,-0.1928,38.8,211,1.15,101.1,-0.0753,45.0,-0.1175,0.493
s93_fvg_scalp,B6,q,0.7,ALL,aligned,226,81,128,226,1.012,8.4,-0.0669,45.6,81,1.109,26.0,0.0925,51.9,128,0.955,-17.5,-0.1202,43.8,0.2126,0.211
s93_fvg_scalp,B6,q,0.7,ALL,against,260,45,193,260,1.092,77.3,-0.0975,43.8,45,1.177,24.4,-0.1379,42.2,193,1.142,85.8,-0.0502,45.6,-0.0877,0.593
s93_fvg_scalp,B1,q,0.7,TRAIN,aligned,125,66,48,125,0.838,-48.3,-0.0751,47.2,66,0.759,-37.0,-0.0408,48.5,48,0.931,-7.9,-0.0725,47.9,0.0318,0.883
s93_fvg_scalp,B1,q,0.7,TRAIN,against,161,54,87,161,0.922,-32.5,-0.2069,41.0,54,1.09,12.0,-0.1463,42.6,87,0.702,-73.0,-0.3423,35.6,0.1961,0.363
s93_fvg_scalp,B2,q,0.7,TRAIN,aligned,125,34,91,125,0.838,-48.3,-0.0751,47.2,34,0.698,-25.2,-0.3437,38.2,91,0.892,-23.1,0.0252,50.5,-0.3689,0.091
s93_fvg_scalp,B2,q,0.7,TRAIN,against,161,96,65,161,0.922,-32.5,-0.2069,41.0,96,0.86,-34.4,-0.1854,41.7,65,1.012,2.0,-0.2387,40.0,0.0534,0.814
s93_fvg_scalp,B3,q,0.7,TRAIN,aligned,125,82,43,125,0.838,-48.3,-0.0751,47.2,82,0.988,-2.1,0.0697,52.4,43,0.593,-46.1,-0.3512,37.2,0.4209,0.082
s93_fvg_scalp,B3,q,0.7,TRAIN,against,161,100,61,161,0.922,-32.5,-0.2069,41.0,100,0.876,-34.2,-0.2932,38.0,61,1.013,1.8,-0.0654,45.9,-0.2279,0.28
s93_fvg_scalp,B4,q,0.7,TRAIN,aligned,125,87,25,125,0.838,-48.3,-0.0751,47.2,87,0.816,-40.3,-0.0744,47.1,25,0.899,-5.4,0.0553,52.0,-0.1297,0.575
